KUEH BAKAR,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH BAKAR ROSE,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH BANGKIT,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH BINGKA JAGUNG,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH CARA BERLAUK,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH CEK MEK MOLEK,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH CENDOL,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH GETUK UBI,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH JAGUNG,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH KACANG MERAH,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH KASTURI,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH KELADI,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH KERIA,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH KETAYAP,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH KOCHI,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH LAPIS,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH LEPAT PISANG,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH LEPAT UBI,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH LOMPANG,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH LOPES,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH NAGASARI,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH PANDAN LAPIS,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH SAGO ROSE,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH SERIMUKA,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH SNOWBALL (LOTUS PASTE),LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH SNOWBALL (RED BEAN),LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH TAKO,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH TALAM,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUEH TEPUNG GOMAK,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
KUEH UBI SAGO,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUIH BAKAR,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH BAKAR BERLAUK,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
KUIH BAKAR KEMBOJA/JAGUNG/KELADI/LABU/BEREMPAH,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
KUIH BAKUL,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
KUIH BANGKIT,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
KUIH JAGUNG,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH KACANG MERAH,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH KAPIT,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
KUIH KOCI,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH KOCI PULUT HITAM,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH KOCI PULUT HITAM/PANDAN,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
KUIH KOLE KACANG,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH KOSOI,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH KOSOI PANDAN,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH LAPIS,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH LOBAK PUTIH (STEAMED RADISH CAKE),TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
KUIH PAITEE (TOP HATS),BEST PAITEE ENTERPRISE,"
		15/12/2019"
KUIH ROSE SAGO,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH TALAM,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH TALAM KELADI,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KUIH YELLOW KOO ,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
KULIT - KULIT KELADI,JZ ORIENTAL DELIGHT SDN. BHD.,"
		15/11/2019"
KULIT - RED BEAN SESAME PELLER,JZ ORIENTAL DELIGHT SDN. BHD.,"
		15/11/2019"
KULIT - SALAD KULIT,JZ ORIENTAL DELIGHT SDN. BHD.,"
		15/11/2019"
KURMA CAKE LOAF,HAZEL CAKE HOUSE,"
		31/05/2019"
KURMA CURRY CHICKEN,PAK HAILAM KOPITIAM SDN BHD,"
		"
KURMA CURRY PASTE,PAK HAILAM KOPITIAM SDN BHD,"
		"
KURMA GRAVY,PAK HAILAM KOPITIAM SDN BHD,"
		"
L'ROUGE,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
LADY FINGER - CUT,VEGE READY SDN BHD,"
		15/08/2019"
LADY'S FINGER YONG TAU FOO,SEDAP GUO SDN BHD,"
		30/11/2019"
LAKSA,MIJAYA FOOD SUPPLY,"
		15/05/2019"
LAKSA PANJANG,LAKSAMANA USAHA NOODLE PRODUCTS SDN. BHD.,"
		31/05/2020"
LAKSA PENDEK,LAKSAMANA USAHA NOODLE PRODUCTS SDN. BHD.,"
		31/05/2020"
LAM MEE SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
LAMB - FORE SHANK BRAISED,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
LAMB - FRENCH RACK,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
LAMB - HIND SHANK BRAISED,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
LAMB - LEG BONE IN,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
LAMB - LEG STEAK CUT,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
LAMB - LOIN BONE IN,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
LAMB - RACK,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
LAMB - SHOULDER,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
LAMB BLOCK,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
LAMB DICED,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
LAMB LEG BONELESS SLICE/CUBE,PRIMA FINE FOODS SDN BHD,"
		31/12/2019"
LAMB MERGUEZ,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
LAMB MINCED,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
LAMB NECK ,GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
LAMB PATTIE,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
LAMB PATTY BBQ READY,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
LAMB RIBS (FLAP),GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
LAMB ROAST SHORTLOIN,GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
LAMB SATAY,SAFIAH SATAY SDN.BHD.,"
		31/01/2020"
LAMB SHANK MYSORE,DELI ARTISAN SDN. BHD.,"
		28/02/2020"
LAMB SHOULDER BONELESS SLICE/CUBE,PRIMA FINE FOODS SDN BHD,"
		31/12/2019"
LAMB SHOULDER SQUARE CUT 3/4,PAK HAILAM KOPITIAM SDN BHD,"
		"
LAMB SLICED,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
LAMB SQUARE CUT SHOULDER,GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
LAMB SYABU SLICE,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
"LAMB TRIMMINGS (65 CL)
",GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
LAMOR 2,AROMA LAND MARKETING SDN BHD,"
		31/05/2019"
LAPIS BIASA/PELANGI/PANDAN/NYONYA,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LAPIS COKLAT,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
LAPIS COKLAT EMALCO,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LAPIS DELIMA,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LAPIS JAGUNG,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LAPIS KACANG HIJAU,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LAPIS KACANG MERAH,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LAPIS MUTIARA,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LAPIS PELANGI,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
LAPIS UBI,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LAPIS UBI,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
LAPIS UBI 3 WARNA,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LASAGNA BEEF,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
LASAGNA BEEF,AINONS CAKES & PASTRIES,"
		15/02/2020"
LASAGNA CHICKEN,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
LASAGNA CHICKEN,AINONS CAKES & PASTRIES,"
		15/02/2020"
LATTE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LATTE 3 IN 1 INSTANT PREMIX WHITE COFFEE,LATTELA SDN BHD,"
		15/10/2019"
LATTE CASABLANCA,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
"LAVA SAUCE
",BORDEAUX BAKERY & SWEET (M) SDN BHD,"
		15/10/2020"
LAVENDER FRIED CHICKEN PASTE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
LAYANG LAYANG SST RICE,HOCK JU EDAR SDN BHD,"
		"
LELE BAKAR,RESEPI ARENA SDN BHD,"
		Sijil Telah Ditarik Balik"
LELE PENYET,RESEPI ARENA SDN BHD,"
		Sijil Telah Ditarik Balik"
LEMANG,SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		"
LEMANG,SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		15/04/2021"
LEMON,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LEMON - 5MM TWIST,VEGE READY SDN BHD,"
		15/08/2019"
LEMON - 6PCS WEDGE,VEGE READY SDN BHD,"
		15/08/2019"
LEMON BUTTER CAKE,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
LEMON CAKE ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
LEMON CREAM,YEAST ATELIER SDN BHD ,"
		31/07/2019"
LEMON DELIGHT CAKE,HAZEL CAKE HOUSE,"
		31/05/2019"
LEMON FLAVOUR,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LEMON FLAVOUR,360HORIZONZ SDN. BHD.,"
		31/10/2019"
LEMON GINGER TEA (TEH HALIA LEMON),SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		"
LEMON GINGER TEA (TEH HALIA LEMON),SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		15/04/2021"
LEMON GRASS PUREE,VIASFOOD SDN BHD,"
		31/05/2019"
LEMON JUICE EXTRACT,CHRISNA JENIO SDN BHD,"
		31/07/2019"
LEMON MERINGUE PIE,AINONS CAKES & PASTRIES,"
		15/02/2020"
LEMON MERINGUE TART,HAZEL CAKE HOUSE,"
		31/05/2019"
LEMON PLUM SAUCE,YUEN CHUN INDUSTRIES SDN BHD,"
		15/08/2019"
LEMON SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
LEMON TEA,COFFEE TOWN SDN BHD,"
		"
LEMON YELLOW,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LEMONGRASS CHICKEN WITH RICE,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
LEMONGRASS GINGER DRINK,SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		30/11/2019"
LEMONGRASS POWDER,WORLD PROMINENCE SDN. BHD.,"
		30/06/2020"
LEONG SUI - BARLEY,DELI ARTISAN SDN. BHD.,"
		28/02/2020"
LEONG SUI - CHRYSANTHEMUM TEA,DELI ARTISAN SDN. BHD.,"
		28/02/2020"
LEONG SUI - LO HON KOR,DELI ARTISAN SDN. BHD.,"
		28/02/2020"
LEPAT PISANG,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LEPAT UBI,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LIEN FA BALL(BEBOLA TERATAI),SEAWORLD FRESH MART SDN BHD,"
		15/06/2019"
LIGHT SOY SAUCE / BROWN RICE LIGHT SOY SAUCE / ORGANIC LIGHT SOY SAUCE COMPOUND ,YUEN CHUN INDUSTRIES SDN BHD,"
		31/01/2020"
LIGHT SOY SAUCE / LIGHT SOYA SAUCE/ BLENDED LIGHT SAUCE/ SOY SAUCE/ BROWN RICE LIGHT SOY SAUCE/ ORGANIC LIGHT SOY SAUCE/ ORGANIC SOY SAUCE,YUEN CHUN INDUSTRIES SDN BHD,"
		31/01/2020"
LIGHT SOYA SAUCE/ SOY SAUCE ,YUEN CHUN INDUSTRIES SDN BHD,"
		15/08/2019"
LIME,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIME SOUR PLUM,PAK HAILAM KOPITIAM SDN BHD,"
		"
LIPIDGUARD 1 NUTRITION POWDER,UNO NUTRITION SDN BHD,"
		31/12/2020"
LIQUID APPLE GREEN,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LIQUID BLUE COLOUR,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LIQUID BRIGHT RED,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LIQUID CARAMEL DOUBLE STRENGTH,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LIQUID EGG YELLOW,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LIQUID LEMON YELLOW,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LIQUID ORANGE RED,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LIQUID PURPLE COLOUR,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LIQUID ROSE PINK ,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LIT 2 FLAVOUR APPLE SOUR,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR APPLE SWEET,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR BLACKCURRANT,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR BLUEBERRY,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR CHERRY,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR CHOCOLATE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR CHRYSANTHENUM,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR COCONUT,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR COFFEE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR COLA,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR DURIAN,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR EXPRESSO,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR FRESHMINT,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR GINGER,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR GRAPE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR GREEN TEA,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR KIWI,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR LATTE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR LEMON,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR LIME,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR LYCHEE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR MANGO SOUR,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR MANGO SWEET,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR NUTMEG,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR ORANGE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR PASSION FRUIT,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR PEACH,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR PEPPERMINT,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR PINEAPPLE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR RASPBERRY,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR SARSI,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR STRAWBERRY,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR TUTTI FRUITY,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR VANILLA,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LIT 2 FLAVOUR WATERMELON,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LO HAN KUO,360HORIZONZ SDN. BHD.,"
		31/10/2019"
LO MAI KAI,PAK HAILAM KOPITIAM SDN BHD,"
		"
LOBAK CAKE,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
LOBSTER BABY (REPACK),KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
LOBSTER BALL,SEAWORLD FRESH MART SDN BHD,"
		15/06/2019"
LOBSTER LOCAL - FROZEN,KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
LOBSTER SLIPPER - FROZEN,KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
LOLLIPOP 2 CM,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LOMPANG WARNA-WARNI,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LOMPAT TIKAM,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LONDON CHOCOLATE ALMOND,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
LONDON EXPRESS COFFEE 760,LONDON WEIGHT MANAGEMENT SDN BHD,"
		31/12/2019"
LONDON EXPRESS COFFEE 761,LONDON WEIGHT MANAGEMENT SDN BHD,"
		31/12/2019"
LONG BEAN - 1MM CUT,VEGE READY SDN BHD,"
		15/08/2019"
LONG BEAN - 4CM CUT,VEGE READY SDN BHD,"
		15/08/2019"
LONG BEAN DUMPLING,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
LONGAN FLAVOUR,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LONGAN SEA COCONUT CONCENTRATE,360HORIZONZ SDN. BHD.,"
		15/03/2020"
LONGAN WINTERMELON,360HORIZONZ SDN. BHD.,"
		15/03/2020"
LONTONG PASTE/ MASAK LEMAK PASTE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
LOPIS,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
LOTUS BUN,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
LOTUS DUMPLING / SHANGHAI BISCUIT,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
LOTUS FLOWER DUMPLING / MAO TAN SO  ,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
LOTUS OMACHI,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
LOTUS PASTE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
LOTUS PASTE MOONCAKE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		15/07/2019"
LOTUS PASTE PANCAKE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
LOTUS PASTE SALTED EGG BUN,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
LOTUS PASTE SESAME BALL,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
LOTUS ROOT WITH FISH PASTE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
LOTUS SESAME DUMPLING,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
LOVE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LOVE 123,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LOVE HEART BEAT,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LOVE HOT AIR BALLOON,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LOVE LOCK HEART,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LUBNA PREMIX CHOCO WITH SKIMMED MILK,FIEDRA SHAHORA TRADING,"
		30/09/2019"
LYCHEE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
LYCHEE CONCENTRATE,BESMARK MARKETING ENTERPRISE SDN BHD,"
		31/08/2019"
LYCHEE CONCENTRATED,360HORIZONZ SDN. BHD.,"
		31/10/2019"
LYCHEE FILLING,PAK HAILAM KOPITIAM SDN BHD,"
		"
LYCHEE FLAVOUR,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LYCHEE FLAVOUR,360HORIZONZ SDN. BHD.,"
		31/10/2019"
LYCHEE FLAVOUR X00701,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
LYONAISE BREAD (RYE AND WHEAT BREAD),YEAST ATELIER SDN BHD ,"
		31/07/2019"
MA LA SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
MA LAI KO,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
MACARON CHOCOLATE ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
MACARON PASSION FRUIT ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
MACARON STRAWBERRY ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
MACARONI CHEESE BEEF,AINONS CAKES & PASTRIES,"
		15/02/2020"
MACARONI CHEESE CHICKEN ,AINONS CAKES & PASTRIES,"
		15/02/2020"
MACARONI GORENG,AINONS CAKES & PASTRIES,"
		15/02/2020"
MACAROONS,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
MADELEINE (SOFT MINI CAKE) ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
MAGIC LOLLIPOP,KIMI SWEET SDN. BHD.,"
		15/06/2019"
MAHARAJA BASMATHI RICE,HOCK JU EDAR SDN BHD,"
		"
MAKMUR COOKIES,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
MAKMUR PANDAN COOKIES,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
MALACCA ASAM LAKSA SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
MALACCA BROWN SUGAR,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
MALACCA NYONYA ROLL,SEAWORLD FRESH MART SDN BHD,"
		15/06/2019"
MALACCA PALM SUGAR (GULA MELAKA),360HORIZONZ SDN. BHD.,"
		31/05/2019"
MALTOSE,360HORIZONZ SDN. BHD.,"
		15/03/2020"
MAMA KARRIE COOKIES,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
MANGGO CHEESE CAKE,ZAD RESOURCES SDN BHD,"
		31/05/2019"
MANGO CONCENTRATE,BESMARK MARKETING ENTERPRISE SDN BHD,"
		31/08/2019"
MANGO CONCENTRATED,360HORIZONZ SDN. BHD.,"
		31/10/2019"
MANGO DACQUOISE,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
MANGO FLAVOUR,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
MANGO FLAVOUR,360HORIZONZ SDN. BHD.,"
		31/10/2019"
MANGO FLAVOUR 47500,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
MANGO FLAVOUR BEAN CURD PUDDING (SERBUK DADIH PERISA MANGGA),SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		28/02/2020"
MANGO MIRROR CAKE,HAZEL CAKE HOUSE,"
		31/05/2019"
MANGO PAU,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/03/2021"
MANGO PEACH PAU,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/03/2020"
MANGO SOUR,ANGEL CANDIES SDN BHD,"
		31/10/2019"
MANGO SWEET,ANGEL CANDIES SDN BHD,"
		31/10/2019"
MANGO TART ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
MAPO TAUFU PASTE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		15/02/2020"
MARBLE BUTTER CAKE,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
MARBLE CAKE ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
MARBLE CAKE LOAF ,HAZEL CAKE HOUSE,"
		31/05/2019"
MARBLE ROCK,ANGEL CANDIES SDN BHD,"
		31/10/2019"
MARGERINE & OIL MIXTURE,PAK HAILAM KOPITIAM SDN BHD,"
		"
MARINARA SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		15/02/2020"
MARINATED CHICKEN (WHOLEMEAL OYSTER CHICKEN PAU),PAK HAILAM KOPITIAM SDN BHD,"
		"
MARMITE SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
MASAK HITAM SEASONING/SPICY DARK CURRY,WORLD PROMINENCE SDN. BHD.,"
		15/10/2019"
MASALA LAMB COOKED,PAK HAILAM KOPITIAM SDN BHD,"
		"
MASCARPONE CREAM,YEAST ATELIER SDN BHD ,"
		31/07/2019"
MATCHA (GREEN TEA) RED BEAN PAU ,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/03/2020"
MATCHA DE COCO,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
MATCHA POWDER,DPO MALAYSIA SDN BHD,"
		30/11/2019"
MEATY CHICKEN WITH CHEESE SANDWICH,VESTO MARKETING SDN BHD (FORMERLY KNOWN AS : VESTRADE MARKETING,"
		30/11/2019"
MEDIUM  / MINI EGG TART,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
MEDIUM COARSE SALT (GARAM KASAR),360HORIZONZ SDN. BHD.,"
		31/05/2019"
MEE GORENG (PACKAGE FOOD),AINONS CAKES & PASTRIES,"
		15/02/2020"
MEE GORENG MAMAK SAUCE (SOS MEE GORENG MAMAK),SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		30/09/2020"
MEE HALUS,LAKSAMANA USAHA NOODLE PRODUCTS SDN. BHD.,"
		31/05/2020"
MEE KASAR,LAKSAMANA USAHA NOODLE PRODUCTS SDN. BHD.,"
		31/05/2020"
MEE KUNING,MIJAYA FOOD SUPPLY,"
		15/05/2019"
MEE KUNING,LAKSAMANA USAHA NOODLE PRODUCTS SDN. BHD.,"
		31/05/2020"
